Transaction_ID,User,Amount,Location,Time,Device,Status
TXN2863,Sneha,64346,USA,09:35:55,Laptop,Suspicious
TXN2631,Vivek,82004,Brazil,21:11:44,Laptop,Suspicious
TXN2695,Tanvi,90329,UK,07:23:42,Tablet,Suspicious
TXN2397,Nisha,6249,UK,21:30:47,Tablet,Normal
TXN1663,Akash,35247,India,21:36:56,Desktop,Normal
TXN2835,Simran,65206,UK,04:33:36,Desktop,Suspicious
TXN2257,Shreya,45125,UAE,08:12:57,Tablet,Normal
TXN2773,Simran,83561,India,21:53:28,Desktop,Suspicious
TXN2700,Tanvi,67306,Nigeria,12:47:39,Laptop,Suspicious
TXN1317,Arjun,9157,UK,17:27:56,Tablet,Normal
TXN1648,Sneha,5862,India,11:56:24,Desktop,Normal
TXN2434,Meera,6035,India,21:43:06,Mobile,Normal
TXN2479,Shreya,31954,UK,11:39:13,Mobile,Normal
TXN1709,Aditya,56785,India,21:03:55,Laptop,Normal
TXN2382,Sanjay,56037,USA,10:15:07,Laptop,Normal
TXN2282,Kavya,21824,India,22:03:58,Mobile,Normal
TXN1972,Amit,35808,India,20:18:52,Mobile,Normal
TXN1627,Shreya,49372,USA,17:58:37,Laptop,Normal
TXN1632,Ritika,53587,UK,16:03:01,Desktop,Normal
TXN2306,Dev,32778,India,16:58:58,Desktop,Normal
TXN2400,Meera,40460,USA,16:29:44,Laptop,Normal
TXN2408,Ritika,6831,China,20:12:16,Desktop,Normal
TXN2248,Meera,50341,India,12:50:43,Laptop,Normal
TXN2952,Dev,64317,UK,08:27:10,Mobile,Suspicious
TXN2254,Rajesh,45579,India,14:03:04,Mobile,Normal
TXN2496,Vikram,53544,India,19:58:26,Tablet,Normal
TXN2371,Ritika,38101,USA,07:33:12,Mobile,Normal
TXN2529,Simran,97199,India,02:12:39,Laptop,Suspicious
TXN2663,Amit,56586,Russia,01:40:09,Desktop,Suspicious
TXN2354,Divya,24420,India,17:03:42,Desktop,Normal
TXN2925,Anjali,88512,India,18:26:18,Mobile,Suspicious
TXN2900,Vikram,97005,UK,23:38:20,Mobile,Suspicious
TXN2643,Akash,80599,USA,09:28:03,Laptop,Suspicious
TXN2848,Sanjay,69346,India,05:52:47,Laptop,Suspicious
TXN1795,Dev,41984,India,15:31:50,Mobile,Normal
TXN1645,Kavya,58787,India,17:34:24,Laptop,Normal
TXN2012,Simran,41369,USA,22:15:15,Laptop,Normal
TXN2839,Neha,94252,Russia,22:47:08,Laptop,Suspicious
TXN1556,Sneha,21535,India,15:08:24,Desktop,Normal
TXN1681,Ishita,32749,USA,22:55:23,Laptop,Normal
TXN1577,Kavya,23721,India,22:50:52,Mobile,Normal
TXN2109,Arjun,8501,India,22:06:13,Mobile,Normal
TXN2266,Anjali,52725,India,13:30:23,Mobile,Normal
TXN2722,Suresh,85947,Unknown,04:06:08,Mobile,Suspicious
TXN2183,Arjun,54267,India,11:28:04,Tablet,Normal
TXN1524,Akash,26162,China,22:41:31,Tablet,Normal
TXN2059,Vivek,30798,India,14:20:44,Desktop,Normal
TXN1540,Manish,28146,India,20:04:40,Laptop,Normal
TXN2194,Divya,36037,UK,16:05:53,Tablet,Normal
TXN2678,Kavya,78685,India,22:43:01,Desktop,Suspicious
TXN1748,Meera,39715,India,20:11:39,Tablet,Normal
TXN2851,Sneha,78770,India,10:01:15,Mobile,Suspicious
TXN2430,Priya,29935,India,21:29:31,Laptop,Normal
TXN1484,Ishita,37669,Singapore,13:36:33,Desktop,Normal
TXN2757,Rajesh,89038,UAE,13:33:45,Desktop,Suspicious
TXN1095,Tanvi,35808,India,16:48:57,Tablet,Normal
TXN2020,Rahul,23496,USA,09:19:28,Tablet,Normal
TXN1563,Dev,46251,India,15:13:33,Desktop,Normal
TXN2264,Manish,43339,UK,16:31:37,Tablet,Normal
TXN1742,Sneha,56787,USA,07:00:54,Desktop,Normal
TXN1863,Kavya,44213,India,06:57:49,Tablet,Normal
TXN2598,Nisha,73309,Nigeria,01:46:05,Tablet,Suspicious
TXN2714,Sneha,52602,Unknown,14:20:09,Mobile,Suspicious
TXN2484,Shreya,5172,India,19:07:39,Desktop,Normal
TXN1891,Suresh,30017,China,18:36:30,Desktop,Normal
TXN2577,Nikhil,77566,China,02:22:26,Tablet,Suspicious
TXN2038,Ritika,51465,India,11:20:04,Laptop,Normal
TXN1206,Nisha,45323,USA,18:54:51,Mobile,Normal
TXN1392,Meera,43787,UAE,21:30:41,Desktop,Normal
TXN1794,Suresh,11145,India,10:59:20,Laptop,Normal
TXN1870,Meera,24741,India,10:27:41,Mobile,Normal
TXN1397,Vivek,3455,India,15:36:38,Laptop,Normal
TXN1766,Suresh,7967,India,11:31:08,Tablet,Normal
TXN2841,Tanvi,86249,UK,19:55:10,Laptop,Suspicious
TXN2241,Aditya,33459,India,08:35:48,Laptop,Normal
TXN2028,Nisha,40131,India,08:11:12,Tablet,Normal
TXN2792,Tanvi,61706,France,03:47:49,Mobile,Suspicious
TXN1642,Aditya,1746,India,12:15:44,Laptop,Normal
TXN2891,Rajesh,83715,UAE,05:29:27,Mobile,Suspicious
TXN1612,Nikhil,39411,India,08:01:04,Desktop,Normal
TXN2762,Riya,94486,USA,04:44:34,Mobile,Suspicious
TXN1960,Manish,20583,India,17:56:03,Desktop,Normal
TXN2570,Dev,95982,India,18:07:05,Laptop,Suspicious
TXN1725,Rahul,15969,India,10:13:46,Laptop,Normal
TXN1683,Vikram,52151,UK,22:56:36,Laptop,Normal
TXN1098,Akash,42789,India,22:31:40,Desktop,Normal
TXN1804,Vivek,43698,India,16:32:05,Laptop,Normal
TXN2751,Sneha,66516,India,23:56:19,Tablet,Suspicious
TXN2597,Shreya,61474,Russia,22:40:50,Mobile,Suspicious
TXN1406,Arjun,43839,India,13:03:42,Laptop,Normal
TXN1502,Sneha,1691,India,14:14:32,Desktop,Normal
TXN2071,Priya,13113,India,07:41:22,Laptop,Normal
TXN2056,Aditya,55387,India,20:05:46,Laptop,Normal
TXN1929,Tanvi,17491,UAE,08:13:10,Tablet,Normal
TXN1779,Rajesh,36552,USA,16:45:07,Mobile,Normal
TXN1200,Riya,17425,India,10:40:06,Laptop,Normal
TXN1134,Tanvi,39112,India,21:35:33,Mobile,Normal
TXN2051,Rajesh,8164,India,20:52:56,Laptop,Normal
TXN1040,Tanvi,43824,India,09:03:25,Mobile,Normal
TXN2017,Priya,54619,India,12:43:23,Desktop,Normal
TXN1230,Vikram,19023,India,16:24:38,Mobile,Normal
TXN2513,Akash,94886,India,04:45:27,Tablet,Suspicious
TXN2796,Ishita,65238,Unknown,23:09:02,Desktop,Suspicious
TXN1378,Rajesh,51788,India,21:55:54,Laptop,Normal
TXN1288,Dev,50056,UK,20:14:34,Desktop,Normal
TXN1418,Nikhil,5786,India,19:22:44,Laptop,Normal
TXN2698,Suresh,64145,Nigeria,05:32:26,Desktop,Suspicious
TXN1391,Tanvi,51512,India,06:35:59,Desktop,Normal
TXN1592,Ishita,36819,USA,13:09:00,Tablet,Normal
TXN2522,Shreya,55188,Germany,09:13:11,Tablet,Suspicious
TXN2162,Karan,6531,China,10:38:59,Desktop,Normal
TXN2086,Suresh,19456,India,08:19:19,Mobile,Normal
TXN2495,Vikram,50362,USA,22:26:50,Desktop,Normal
TXN1647,Shreya,56427,India,15:01:20,Mobile,Normal
TXN2152,Tanvi,42529,India,15:39:03,Mobile,Normal
TXN2367,Rajesh,53699,India,19:42:34,Mobile,Normal
TXN1520,Rajesh,26458,India,10:36:24,Tablet,Normal
TXN2862,Neha,80002,UK,00:36:40,Tablet,Suspicious
TXN1064,Ishita,29956,India,19:35:00,Laptop,Normal
TXN2836,Suresh,70413,India,00:13:54,Laptop,Suspicious
TXN1014,Neha,54857,India,16:25:17,Laptop,Normal
TXN2180,Tanvi,5962,India,20:59:17,Tablet,Normal
TXN2064,Anjali,51407,USA,07:26:19,Mobile,Normal
TXN1492,Sanjay,21915,India,21:36:50,Desktop,Normal
TXN1379,Suresh,10049,India,12:35:20,Tablet,Normal
TXN1187,Meera,7451,USA,09:28:10,Mobile,Normal
TXN1763,Akash,15609,UK,20:21:35,Tablet,Normal
TXN1216,Neha,57062,India,09:43:23,Mobile,Normal
TXN1791,Tanvi,5880,India,11:47:32,Laptop,Normal
TXN2076,Akash,5434,USA,19:53:35,Laptop,Normal
TXN1878,Amit,5199,India,13:23:05,Laptop,Normal
TXN1337,Neha,52797,India,06:23:35,Mobile,Normal
TXN2772,Neha,77910,France,09:23:27,Desktop,Suspicious
TXN1719,Dev,55606,India,12:01:43,Laptop,Normal
TXN2748,Amit,84083,India,03:43:35,Tablet,Suspicious
TXN1295,Akash,29670,India,13:52:28,Mobile,Normal
TXN2725,Ishita,78738,USA,18:06:43,Desktop,Suspicious
TXN2016,Divya,41384,UK,20:39:09,Tablet,Normal
TXN2275,Manish,47232,India,21:57:18,Desktop,Normal
TXN2750,Nisha,57933,USA,23:24:14,Tablet,Suspicious
TXN2485,Sneha,37830,India,21:16:21,Mobile,Normal
TXN1455,Dev,1418,India,10:53:40,Desktop,Normal
TXN2996,Akash,60548,India,08:53:41,Laptop,Suspicious
TXN1815,Riya,6669,India,20:24:25,Laptop,Normal
TXN2886,Arjun,84527,UAE,04:40:28,Laptop,Suspicious
TXN1269,Divya,55506,India,08:41:55,Laptop,Normal
TXN1995,Rajesh,9852,Singapore,15:00:19,Desktop,Normal
TXN1201,Pooja,52682,India,07:37:23,Desktop,Normal
TXN1161,Nikhil,29566,India,21:05:30,Mobile,Normal
TXN2579,Vikram,99153,India,16:41:48,Mobile,Suspicious
TXN1729,Priya,46203,India,19:28:24,Laptop,Normal
TXN1401,Suresh,13202,India,16:50:18,Desktop,Normal
TXN1702,Sanjay,26445,USA,07:37:45,Desktop,Normal
TXN2500,Dev,98265,UAE,20:09:57,Laptop,Suspicious
TXN2845,Riya,72983,China,22:25:53,Tablet,Suspicious
TXN2795,Suresh,58464,UK,17:39:21,Mobile,Suspicious
TXN2129,Akash,30177,India,15:25:04,Laptop,Normal
TXN1565,Kavya,26289,India,13:31:40,Laptop,Normal
TXN2413,Sanjay,9532,India,12:38:13,Mobile,Normal
TXN2021,Rahul,22749,India,12:13:34,Mobile,Normal
TXN2025,Amit,26470,India,14:42:54,Mobile,Normal
TXN2411,Dev,30734,UK,21:07:14,Desktop,Normal
TXN2895,Manish,84988,USA,21:18:54,Tablet,Suspicious
TXN2585,Karan,46871,Nigeria,22:31:14,Laptop,Suspicious
TXN2104,Rahul,21380,UAE,07:43:54,Laptop,Normal
TXN1205,Shreya,8547,India,08:09:48,Desktop,Normal
TXN1034,Nikhil,15432,India,08:45:40,Laptop,Normal
TXN1775,Arjun,27074,China,16:18:28,Desktop,Normal
TXN1508,Priya,54096,USA,09:01:54,Mobile,Normal
TXN2451,Pooja,10739,India,15:53:15,Tablet,Normal
TXN2478,Ishita,47621,India,19:53:43,Mobile,Normal
TXN2970,Sneha,90999,India,15:47:22,Mobile,Suspicious
TXN2390,Akash,21196,India,07:53:47,Laptop,Normal
TXN1091,Suresh,46636,India,21:25:15,Desktop,Normal
TXN2363,Pooja,18377,India,15:36:25,Desktop,Normal
TXN1897,Kavya,21569,India,12:57:36,Mobile,Normal
TXN1564,Ishita,26673,India,07:50:57,Desktop,Normal
TXN2369,Tanvi,51032,India,11:56:01,Desktop,Normal
TXN1776,Vikram,28049,India,22:19:53,Mobile,Normal
TXN1241,Sneha,50978,India,13:51:27,Laptop,Normal
TXN1013,Arjun,42943,USA,13:43:20,Laptop,Normal
TXN1315,Rajesh,27098,UK,21:16:02,Desktop,Normal
TXN1600,Neha,20115,India,16:59:51,Tablet,Normal
TXN1387,Manish,17806,USA,21:13:12,Mobile,Normal
TXN2297,Nisha,17902,India,21:44:52,Laptop,Normal
TXN1166,Meera,4552,India,22:23:39,Tablet,Normal
TXN1840,Ishita,48972,India,17:02:14,Tablet,Normal
TXN1020,Shreya,45596,India,08:24:24,Tablet,Normal
TXN1646,Akash,32423,UK,13:10:28,Laptop,Normal
TXN2842,Vikram,84629,India,07:04:00,Tablet,Suspicious
TXN2508,Ishita,85113,UK,23:03:53,Mobile,Suspicious
TXN2154,Nikhil,49091,India,19:22:51,Mobile,Normal
TXN2528,Ishita,82900,Singapore,05:45:01,Mobile,Suspicious
TXN1831,Kavya,37154,India,11:41:38,Laptop,Normal
TXN2267,Dev,56411,India,10:22:18,Tablet,Normal
TXN2590,Pooja,54348,Germany,00:21:54,Desktop,Suspicious
TXN2899,Pooja,67830,USA,13:02:00,Laptop,Suspicious
TXN1562,Neha,19151,India,08:15:35,Mobile,Normal
TXN2951,Ritika,54338,France,04:28:55,Desktop,Suspicious
TXN1686,Divya,54969,India,22:25:40,Laptop,Normal
TXN1957,Rohan,31201,USA,09:33:42,Desktop,Normal
TXN1189,Divya,25565,India,10:15:33,Tablet,Normal
TXN2806,Nisha,97101,Russia,07:52:13,Laptop,Suspicious
TXN1975,Dev,41645,India,16:46:04,Tablet,Normal
TXN1699,Arjun,43999,USA,15:12:09,Desktop,Normal
TXN2499,Karan,27322,USA,11:27:03,Tablet,Normal
TXN2705,Anjali,92566,USA,08:14:46,Mobile,Suspicious
TXN1510,Rajesh,12432,India,11:21:35,Tablet,Normal
TXN2082,Kavya,53951,India,13:45:18,Desktop,Normal
TXN1474,Riya,51397,India,18:49:20,Laptop,Normal
TXN2584,Riya,98953,India,10:39:19,Tablet,Suspicious
TXN1856,Riya,31894,Singapore,21:10:14,Tablet,Normal
TXN1747,Sneha,9684,USA,07:54:10,Laptop,Normal
TXN1252,Rahul,14397,India,12:49:08,Mobile,Normal
TXN1021,Rajesh,17476,China,06:43:46,Laptop,Normal
TXN2337,Divya,32183,India,18:31:32,Mobile,Normal
TXN1459,Simran,19788,India,22:52:44,Tablet,Normal
TXN2184,Ritika,14151,India,18:11:41,Tablet,Normal
TXN1276,Shreya,42345,India,16:04:21,Laptop,Normal
TXN1955,Akash,26007,UK,06:07:49,Desktop,Normal
TXN2215,Suresh,9316,India,10:40:17,Tablet,Normal
TXN1385,Vivek,26856,UK,17:49:51,Desktop,Normal
TXN1805,Anjali,51680,India,06:40:04,Desktop,Normal
TXN2437,Aditya,42179,UAE,14:38:42,Laptop,Normal
TXN2515,Amit,97244,India,18:35:33,Tablet,Suspicious
TXN1343,Akash,9137,India,10:19:10,Desktop,Normal
TXN1769,Dev,28162,India,09:49:57,Tablet,Normal
TXN2332,Sanjay,29708,India,08:07:09,Tablet,Normal
TXN2685,Suresh,80210,India,15:00:06,Laptop,Suspicious
TXN1130,Karan,19327,Singapore,14:35:00,Desktop,Normal
TXN2687,Anjali,64553,China,00:12:31,Desktop,Suspicious
TXN1871,Arjun,57031,India,19:36:23,Mobile,Normal
TXN2123,Karan,37447,India,08:50:19,Tablet,Normal
TXN2396,Vivek,54231,USA,19:50:02,Mobile,Normal
TXN1087,Tanvi,6557,India,22:42:40,Mobile,Normal
TXN2482,Pooja,16382,India,07:01:22,Mobile,Normal
TXN1330,Ishita,13192,India,22:24:58,Laptop,Normal
TXN2238,Nikhil,15575,Singapore,10:58:36,Laptop,Normal
TXN1466,Manish,52404,India,09:57:33,Laptop,Normal
TXN1121,Shreya,38088,UK,07:22:34,Tablet,Normal
TXN2638,Aditya,60409,India,21:15:45,Tablet,Suspicious
TXN2044,Vikram,33920,UK,21:45:41,Mobile,Normal
TXN2724,Aditya,71076,China,06:13:51,Desktop,Suspicious
TXN2095,Nikhil,40694,India,11:38:07,Mobile,Normal
TXN2130,Tanvi,54350,India,18:20:31,Laptop,Normal
TXN2294,Manish,55672,India,21:07:41,Mobile,Normal
TXN1860,Rajesh,57334,Singapore,22:43:26,Desktop,Normal
TXN2459,Rohan,13129,India,14:55:43,Laptop,Normal
TXN2126,Shreya,29531,India,16:34:44,Desktop,Normal
